"sample","campaignid","direction","broad.ascidians","broad.black.octocorals","broad.bryozoa","broad.consolidated","broad.hydroids","broad.invertebrate.complex","broad.macroalgae","broad.matrix","broad.octocoral.black","broad.seagrasses","broad.sponges","broad.stony.corals","broad.unconsolidated","broad.total.points.annotated","latitude","longitude","date","site","location","successful.count"
"DAW-DC-089","2022-12_Daw_stereo-BOSS","N",0,0,0,0,0,0,18,0,0,0,0,0,2,20,-33.6792438865999,124.016423301266,"2022-12-05","Daw Island","Esperance",NA
"DAW-DC-089","2022-12_Daw_stereo-BOSS","S",0,0,0,0,0,0,20,0,0,0,0,0,0,20,-33.6792438865999,124.016423301266,"2022-12-05","Daw Island","Esperance",NA
"DAW-DC-089","2022-12_Daw_stereo-BOSS","W",0,0,0,0,0,0,14,0,0,0,0,0,6,20,-33.6792438865999,124.016423301266,"2022-12-05","Daw Island","Esperance",NA
"DAW-DC-091","2022-12_Daw_stereo-BOSS","E",0,0,1,0,0,0,0,0,0,0,0,0,19,20,-34.0170983334505,124.205191666538,"2022-12-03","Daw Island","Esperance",NA
"DAW-DC-091","2022-12_Daw_stereo-BOSS","N",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.0170983334505,124.205191666538,"2022-12-03","Daw Island","Esperance",NA
"DAW-DC-091","2022-12_Daw_stereo-BOSS","S",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.0170983334505,124.205191666538,"2022-12-03","Daw Island","Esperance",NA
"DAW-DC-091","2022-12_Daw_stereo-BOSS","W",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.0170983334505,124.205191666538,"2022-12-03","Daw Island","Esperance",NA
"DAW-DC-093","2022-12_Daw_stereo-BOSS","E",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-33.921049999799,124.000205000346,"2022-12-03","Daw Island","Esperance",NA
"DAW-DC-093","2022-12_Daw_stereo-BOSS","N",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-33.921049999799,124.000205000346,"2022-12-03","Daw Island","Esperance",NA
"DAW-DC-093","2022-12_Daw_stereo-BOSS","S",0,0,0,0,0,0,0,0,0,0,0,0,18,18,-33.921049999799,124.000205000346,"2022-12-03","Daw Island","Esperance",NA
"DAW-DC-093","2022-12_Daw_stereo-BOSS","W",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-33.921049999799,124.000205000346,"2022-12-03","Daw Island","Esperance",NA
"DAW-DC-097","2022-12_Daw_stereo-BOSS","E",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.0830066663841,124.195848333286,"2022-12-06","Daw Island","Esperance",NA
"DAW-DC-097","2022-12_Daw_stereo-BOSS","N",0,0,1,0,0,0,0,0,0,0,0,0,19,20,-34.0830066663841,124.195848333286,"2022-12-06","Daw Island","Esperance",NA
"DAW-DC-097","2022-12_Daw_stereo-BOSS","S",0,0,2,0,0,0,0,0,0,0,0,0,18,20,-34.0830066663841,124.195848333286,"2022-12-06","Daw Island","Esperance",NA
"DAW-DC-097","2022-12_Daw_stereo-BOSS","W",0,0,1,0,0,0,0,0,0,0,0,0,19,20,-34.0830066663841,124.195848333286,"2022-12-06","Daw Island","Esperance",NA
"DAW-DC-098","2022-12_Daw_stereo-BOSS","E",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-33.9026359248549,124.10003246381,"2022-12-06","Daw Island","Esperance",NA
"DAW-DC-098","2022-12_Daw_stereo-BOSS","N",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-33.9026359248549,124.10003246381,"2022-12-06","Daw Island","Esperance",NA
"DAW-DC-098","2022-12_Daw_stereo-BOSS","S",0,0,0,0,0,0,0,0,0,0,0,0,19,19,-33.9026359248549,124.10003246381,"2022-12-06","Daw Island","Esperance",NA
"DAW-DC-098","2022-12_Daw_stereo-BOSS","W",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-33.9026359248549,124.10003246381,"2022-12-06","Daw Island","Esperance",NA
"DAW-DC-100","2022-12_Daw_stereo-BOSS","E",0,0,0,0,0,0,3,0,0,0,0,0,17,20,-33.7622791955509,124.050548666671,"2022-12-05","Daw Island","Esperance",NA
"DAW-DC-100","2022-12_Daw_stereo-BOSS","N",0,0,0,0,0,0,2,0,0,0,0,0,18,20,-33.7622791955509,124.050548666671,"2022-12-05","Daw Island","Esperance",NA
"DAW-DC-100","2022-12_Daw_stereo-BOSS","S",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-33.7622791955509,124.050548666671,"2022-12-05","Daw Island","Esperance",NA
"DAW-DC-100","2022-12_Daw_stereo-BOSS","W",0,0,0,0,0,0,1,0,0,0,0,0,19,20,-33.7622791955509,124.050548666671,"2022-12-05","Daw Island","Esperance",NA
"DAW-DC-C01","2022-12_Daw_stereo-BOSS","E",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.0167933336117,124.265698332999,"2022-12-03","Daw Island","Esperance",NA
"DAW-DC-C01","2022-12_Daw_stereo-BOSS","N",0,0,0,0,0,0,0,0,0,0,1,0,19,20,-34.0167933336117,124.265698332999,"2022-12-03","Daw Island","Esperance",NA
"DAW-DC-C01","2022-12_Daw_stereo-BOSS","S",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.0167933336117,124.265698332999,"2022-12-03","Daw Island","Esperance",NA
"DAW-DC-C01","2022-12_Daw_stereo-BOSS","W",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.0167933336117,124.265698332999,"2022-12-03","Daw Island","Esperance",NA
"DAW-DC-C02","2022-12_Daw_stereo-BOSS","E",0,1,0,0,0,7,0,7,0,0,2,0,10,20,-34.0090949999084,124.265086666529,"2022-12-03","Daw Island","Esperance",NA
"DAW-DC-C02","2022-12_Daw_stereo-BOSS","N",0,3,4,0,0,1,0,1,0,0,0,0,12,20,-34.0090949999084,124.265086666529,"2022-12-03","Daw Island","Esperance",NA
"DAW-DC-C02","2022-12_Daw_stereo-BOSS","S",0,1,0,0,0,1,0,1,0,0,0,0,18,20,-34.0090949999084,124.265086666529,"2022-12-03","Daw Island","Esperance",NA
"DAW-DC-C02","2022-12_Daw_stereo-BOSS","W",0,3,0,0,0,0,0,0,0,0,1,0,16,20,-34.0090949999084,124.265086666529,"2022-12-03","Daw Island","Esperance",NA
"DAW-DC-C03","2022-12_Daw_stereo-BOSS","E",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.0258374592273,124.060791900734,"2022-12-03","Daw Island","Esperance",NA
"DAW-DC-C03","2022-12_Daw_stereo-BOSS","N",0,0,4,0,0,0,0,0,0,0,0,0,16,20,-34.0258374592273,124.060791900734,"2022-12-03","Daw Island","Esperance",NA
"DAW-DC-C03","2022-12_Daw_stereo-BOSS","S",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.0258374592273,124.060791900734,"2022-12-03","Daw Island","Esperance",NA
"DAW-DC-C03","2022-12_Daw_stereo-BOSS","W",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-34.0258374592273,124.060791900734,"2022-12-03","Daw Island","Esperance",NA
"DAW-DC-C04","2022-12_Daw_stereo-BOSS","E",0,0,0,0,0,0,2,0,0,18,0,0,0,20,-33.8507033333538,124.131671667105,"2022-12-05","Daw Island","Esperance",NA
"DAW-DC-C04","2022-12_Daw_stereo-BOSS","N",0,0,0,0,0,0,5,0,0,15,0,0,0,20,-33.8507033333538,124.131671667105,"2022-12-05","Daw Island","Esperance",NA
"DAW-DC-C04","2022-12_Daw_stereo-BOSS","S",0,0,0,0,0,0,6,0,0,14,0,0,0,20,-33.8507033333538,124.131671667105,"2022-12-05","Daw Island","Esperance",NA
"DAW-DC-C04","2022-12_Daw_stereo-BOSS","W",0,0,0,0,0,0,6,0,0,14,0,0,0,20,-33.8507033333538,124.131671667105,"2022-12-05","Daw Island","Esperance",NA
"DAW-DC-C05","2022-12_Daw_stereo-BOSS","E",0,0,1,0,0,0,0,0,0,0,0,0,19,20,-33.7484771112153,124.15781398755,"2022-12-05","Daw Island","Esperance",NA
"DAW-DC-C05","2022-12_Daw_stereo-BOSS","N",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-33.7484771112153,124.15781398755,"2022-12-05","Daw Island","Esperance",NA
"DAW-DC-C05","2022-12_Daw_stereo-BOSS","S",0,0,0,0,0,0,1,0,0,0,0,0,19,20,-33.7484771112153,124.15781398755,"2022-12-05","Daw Island","Esperance",NA
"DAW-DC-C05","2022-12_Daw_stereo-BOSS","W",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-33.7484771112153,124.15781398755,"2022-12-05","Daw Island","Esperance",NA
"DAW-DC-C06","2022-12_Daw_stereo-BOSS","E",0,0,0,0,0,0,13,0,0,5,0,0,2,20,-33.7299129444181,124.103093113814,"2022-12-05","Daw Island","Esperance",NA
"DAW-DC-C06","2022-12_Daw_stereo-BOSS","N",0,0,0,0,0,0,10,0,0,4,0,0,1,15,-33.7299129444181,124.103093113814,"2022-12-05","Daw Island","Esperance",NA
"DAW-DC-C06","2022-12_Daw_stereo-BOSS","S",0,0,0,0,0,0,13,0,0,7,0,0,0,20,-33.7299129444181,124.103093113814,"2022-12-05","Daw Island","Esperance",NA
"DAW-DC-C06","2022-12_Daw_stereo-BOSS","W",0,0,0,0,0,0,6,0,0,14,0,0,0,20,-33.7299129444181,124.103093113814,"2022-12-05","Daw Island","Esperance",NA
"DAW-DC-C07","2022-12_Daw_stereo-BOSS","E",0,0,0,0,0,0,19,0,0,0,1,0,0,20,-33.8447549659906,124.117945724873,"2022-12-05","Daw Island","Esperance",NA
"DAW-DC-C07","2022-12_Daw_stereo-BOSS","S",0,0,0,0,0,4,12,4,0,0,4,0,0,20,-33.8447549659906,124.117945724873,"2022-12-05","Daw Island","Esperance",NA
"DAW-DC-C07","2022-12_Daw_stereo-BOSS","W",0,0,0,0,0,1,16,1,0,0,3,0,0,20,-33.8447549659906,124.117945724873,"2022-12-05","Daw Island","Esperance",NA
"DAW-DC-C08","2022-12_Daw_stereo-BOSS","E",0,0,0,0,0,6,13,6,0,0,0,0,0,19,-33.8534624308096,124.113047288884,"2022-12-05","Daw Island","Esperance",NA
"DAW-DC-C08","2022-12_Daw_stereo-BOSS","S",0,0,0,0,0,1,18,1,0,0,1,0,0,20,-33.8534624308096,124.113047288884,"2022-12-05","Daw Island","Esperance",NA
"DAW-DC-C08","2022-12_Daw_stereo-BOSS","W",0,0,0,0,0,3,16,3,0,0,1,0,0,20,-33.8534624308096,124.113047288884,"2022-12-05","Daw Island","Esperance",NA
"DAW-DC-C09","2022-12_Daw_stereo-BOSS","E",0,0,0,0,0,13,1,13,0,0,6,0,0,20,-33.8640995436347,124.117211688098,"2022-12-05","Daw Island","Esperance",NA
"DAW-DC-C09","2022-12_Daw_stereo-BOSS","S",0,0,0,0,0,6,0,6,0,0,13,0,0,19,-33.8640995436347,124.117211688098,"2022-12-05","Daw Island","Esperance",NA
"DAW-DC-C09","2022-12_Daw_stereo-BOSS","W",0,0,0,0,0,14,2,14,0,0,5,0,0,21,-33.8640995436347,124.117211688098,"2022-12-05","Daw Island","Esperance",NA
"DAW-DC-C10","2022-12_Daw_stereo-BOSS","E",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-33.8418790411114,124.109553543114,"2022-12-05","Daw Island","Esperance",NA
"DAW-DC-C10","2022-12_Daw_stereo-BOSS","S",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-33.8418790411114,124.109553543114,"2022-12-05","Daw Island","Esperance",NA
"DAW-DC-C10","2022-12_Daw_stereo-BOSS","W",0,0,0,0,0,0,0,0,0,0,0,0,19,19,-33.8418790411114,124.109553543114,"2022-12-05","Daw Island","Esperance",NA
"DAW-DC-C11","2022-12_Daw_stereo-BOSS","E",0,0,0,0,0,0,19,0,0,0,0,0,0,19,-33.8345010382751,124.131219101255,"2022-12-05","Daw Island","Esperance",NA
"DAW-DC-C11","2022-12_Daw_stereo-BOSS","S",0,0,0,0,0,0,18,0,0,0,0,0,0,18,-33.8345010382751,124.131219101255,"2022-12-05","Daw Island","Esperance",NA
"DAW-DC-C11","2022-12_Daw_stereo-BOSS","W",0,0,0,0,0,0,19,0,0,0,1,0,0,20,-33.8345010382751,124.131219101255,"2022-12-05","Daw Island","Esperance",NA
"DAW-DC-C12","2022-12_Daw_stereo-BOSS","E",0,0,8,0,0,5,0,5,0,0,7,0,0,20,-33.8356505695766,124.247475433437,"2022-12-06","Daw Island","Esperance",NA
"DAW-DC-C12","2022-12_Daw_stereo-BOSS","N",0,0,7,0,0,5,0,5,0,0,6,0,0,18,-33.8356505695766,124.247475433437,"2022-12-06","Daw Island","Esperance",NA
"DAW-DC-C12","2022-12_Daw_stereo-BOSS","S",0,0,17,0,0,3,0,3,0,0,0,0,0,20,-33.8356505695766,124.247475433437,"2022-12-06","Daw Island","Esperance",NA
"DAW-DC-C12","2022-12_Daw_stereo-BOSS","W",0,0,15,0,0,3,0,3,0,0,2,0,0,20,-33.8356505695766,124.247475433437,"2022-12-06","Daw Island","Esperance",NA
"DAW-DC-C13","2022-12_Daw_stereo-BOSS","E",0,0,0,0,0,9,0,9,0,0,4,0,1,14,-33.9192247431668,124.162603783085,"2022-12-06","Daw Island","Esperance",NA
"DAW-DC-C13","2022-12_Daw_stereo-BOSS","N",0,0,0,0,0,1,0,1,0,0,0,0,16,17,-33.9192247431668,124.162603783085,"2022-12-06","Daw Island","Esperance",NA
"DAW-DC-C13","2022-12_Daw_stereo-BOSS","S",0,0,0,0,0,3,0,3,0,0,5,0,12,20,-33.9192247431668,124.162603783085,"2022-12-06","Daw Island","Esperance",NA
"DAW-DC-C13","2022-12_Daw_stereo-BOSS","W",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-33.9192247431668,124.162603783085,"2022-12-06","Daw Island","Esperance",NA
"DAW-DC-C14","2022-12_Daw_stereo-BOSS","E",0,8,1,0,0,0,0,0,0,0,0,0,11,20,-34.1894000002509,124.267756667064,"2022-12-06","Daw Island","Esperance",NA
"DAW-DC-C14","2022-12_Daw_stereo-BOSS","N",0,0,1,0,0,1,0,1,0,0,0,0,18,20,-34.1894000002509,124.267756667064,"2022-12-06","Daw Island","Esperance",NA
"DAW-DC-C14","2022-12_Daw_stereo-BOSS","S",0,0,0,0,0,1,0,1,0,0,1,0,18,20,-34.1894000002509,124.267756667064,"2022-12-06","Daw Island","Esperance",NA
"DAW-DC-C14","2022-12_Daw_stereo-BOSS","W",0,0,1,0,0,0,1,0,0,0,1,0,13,16,-34.1894000002509,124.267756667064,"2022-12-06","Daw Island","Esperance",NA
"DAW-DC-C15","2022-12_Daw_stereo-BOSS","E",0,0,0,0,0,0,0,0,0,0,2,0,18,20,-34.178560655586,124.222144920515,"2022-12-06","Daw Island","Esperance",NA
"DAW-DC-C15","2022-12_Daw_stereo-BOSS","N",0,0,0,0,0,5,0,5,0,0,4,0,11,20,-34.178560655586,124.222144920515,"2022-12-06","Daw Island","Esperance",NA
"DAW-DC-C15","2022-12_Daw_stereo-BOSS","S",0,0,1,0,0,7,0,7,0,0,3,0,9,20,-34.178560655586,124.222144920515,"2022-12-06","Daw Island","Esperance",NA
"DAW-DC-C15","2022-12_Daw_stereo-BOSS","W",0,0,0,0,0,3,1,3,0,0,3,0,13,20,-34.178560655586,124.222144920515,"2022-12-06","Daw Island","Esperance",NA
"npz6.1","2021-05_Abrolhos_BOSS","E",0,0,0,4,0,2,0,0,0,0,0,0,12,18,-28.0459,113.3761,"20210511","npz6.1","Abrolhos","Y"
"npz6.1","2021-05_Abrolhos_BOSS","N",0,0,0,1,0,0,0,0,0,0,1,0,15,17,-28.0459,113.3761,"20210511","npz6.1","Abrolhos","Y"
"npz6.1","2021-05_Abrolhos_BOSS","S",0,0,0,11,0,3,0,0,0,0,1,0,5,20,-28.0459,113.3761,"20210511","npz6.1","Abrolhos","Y"
"npz6.1","2021-05_Abrolhos_BOSS","W",0,0,0,6,0,0,0,0,0,0,6,0,8,20,-28.0459,113.3761,"20210511","npz6.1","Abrolhos","Y"
"npz6.10","2021-05_Abrolhos_BOSS","E",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-28.0798,113.3498,"20210513","npz6.10","Abrolhos","Y"
"npz6.10","2021-05_Abrolhos_BOSS","N",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-28.0798,113.3498,"20210513","npz6.10","Abrolhos","Y"
"npz6.10","2021-05_Abrolhos_BOSS","S",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-28.0798,113.3498,"20210513","npz6.10","Abrolhos","Y"
"npz6.10","2021-05_Abrolhos_BOSS","W",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-28.0798,113.3498,"20210513","npz6.10","Abrolhos","Y"
"npz6.11","2021-05_Abrolhos_BOSS","E",0,0,0,2,0,0,14,0,0,0,0,0,2,18,-28.0761,113.4539,"20210511","npz6.11","Abrolhos","Y"
"npz6.11","2021-05_Abrolhos_BOSS","N",0,0,0,0,0,0,15,0,0,0,0,0,0,15,-28.0761,113.4539,"20210511","npz6.11","Abrolhos","Y"
"npz6.11","2021-05_Abrolhos_BOSS","S",0,0,0,4,0,0,14,0,0,0,0,0,2,20,-28.0761,113.4539,"20210511","npz6.11","Abrolhos","Y"
"npz6.11","2021-05_Abrolhos_BOSS","W",0,0,0,2,0,0,18,0,0,0,0,0,0,20,-28.0761,113.4539,"20210511","npz6.11","Abrolhos","Y"
"npz6.12","2021-05_Abrolhos_BOSS","E",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-28.0486,113.3238,"20210511","npz6.12","Abrolhos","Y"
"npz6.12","2021-05_Abrolhos_BOSS","N",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-28.0486,113.3238,"20210511","npz6.12","Abrolhos","Y"
"npz6.12","2021-05_Abrolhos_BOSS","S",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-28.0486,113.3238,"20210511","npz6.12","Abrolhos","Y"
"npz6.12","2021-05_Abrolhos_BOSS","W",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-28.0486,113.3238,"20210511","npz6.12","Abrolhos","Y"
"npz6.13","2021-05_Abrolhos_BOSS","E",0,0,0,19,0,0,0,0,0,0,0,0,1,20,-28.0537,113.4489,"20210511","npz6.13","Abrolhos","Y"
"npz6.13","2021-05_Abrolhos_BOSS","N",0,0,0,20,0,0,0,0,0,0,0,0,0,20,-28.0537,113.4489,"20210511","npz6.13","Abrolhos","Y"
"npz6.13","2021-05_Abrolhos_BOSS","S",0,0,0,19,0,0,0,0,0,0,0,0,1,20,-28.0537,113.4489,"20210511","npz6.13","Abrolhos","Y"
"npz6.13","2021-05_Abrolhos_BOSS","W",0,0,0,19,0,0,0,0,0,0,0,0,1,20,-28.0537,113.4489,"20210511","npz6.13","Abrolhos","Y"
"npz6.14","2021-05_Abrolhos_BOSS","E",0,0,0,4,0,0,16,0,0,0,0,0,0,20,-28.0912,113.4589,"20210511","npz6.14","Abrolhos","Y"
"npz6.14","2021-05_Abrolhos_BOSS","N",0,0,0,7,0,0,12,0,0,0,0,0,1,20,-28.0912,113.4589,"20210511","npz6.14","Abrolhos","Y"
"npz6.14","2021-05_Abrolhos_BOSS","S",0,0,0,1,0,0,15,0,0,0,0,0,0,16,-28.0912,113.4589,"20210511","npz6.14","Abrolhos","Y"
"npz6.14","2021-05_Abrolhos_BOSS","W",0,0,0,5,0,0,15,0,0,0,0,0,0,20,-28.0912,113.4589,"20210511","npz6.14","Abrolhos","Y"
"npz6.15","2021-05_Abrolhos_BOSS","E",0,1,0,2,0,2,0,0,1,0,4,0,11,20,-28.0712,113.3788,"20210511","npz6.15","Abrolhos","Y"
"npz6.15","2021-05_Abrolhos_BOSS","N",0,0,0,6,0,5,0,0,0,0,5,0,0,16,-28.0712,113.3788,"20210511","npz6.15","Abrolhos","Y"
"npz6.15","2021-05_Abrolhos_BOSS","S",0,1,1,6,0,2,0,0,1,0,1,0,9,20,-28.0712,113.3788,"20210511","npz6.15","Abrolhos","Y"
"npz6.15","2021-05_Abrolhos_BOSS","W",0,0,0,10,0,4,0,0,0,0,2,0,4,20,-28.0712,113.3788,"20210511","npz6.15","Abrolhos","Y"
"npz6.16","2021-05_Abrolhos_BOSS","E",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-28.0411,113.3588,"20210511","npz6.16","Abrolhos","Y"
"npz6.16","2021-05_Abrolhos_BOSS","N",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-28.0411,113.3588,"20210511","npz6.16","Abrolhos","Y"
"npz6.16","2021-05_Abrolhos_BOSS","S",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-28.0411,113.3588,"20210511","npz6.16","Abrolhos","Y"
"npz6.16","2021-05_Abrolhos_BOSS","W",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-28.0411,113.3588,"20210511","npz6.16","Abrolhos","Y"
"npz6.17","2021-05_Abrolhos_BOSS","E",0,0,0,6,0,2,0,0,0,0,12,0,0,20,-28.0587,113.3939,"20210511","npz6.17","Abrolhos","Y"
"npz6.17","2021-05_Abrolhos_BOSS","N",0,0,0,10,1,1,0,0,0,0,5,0,3,20,-28.0587,113.3939,"20210511","npz6.17","Abrolhos","Y"
"npz6.17","2021-05_Abrolhos_BOSS","S",0,0,0,8,0,0,0,0,0,0,8,0,0,16,-28.0587,113.3939,"20210511","npz6.17","Abrolhos","Y"
"npz6.17","2021-05_Abrolhos_BOSS","W",0,0,0,4,0,1,0,0,0,0,9,0,1,15,-28.0587,113.3939,"20210511","npz6.17","Abrolhos","Y"
"npz6.18","2021-05_Abrolhos_BOSS","E",0,0,0,7,0,2,0,0,0,0,6,0,4,19,-28.0837,113.5038,"20210513","npz6.18","Abrolhos","Y"
"npz6.18","2021-05_Abrolhos_BOSS","N",0,0,0,7,0,0,0,0,0,0,10,0,2,19,-28.0837,113.5038,"20210513","npz6.18","Abrolhos","Y"
"npz6.18","2021-05_Abrolhos_BOSS","S",0,0,1,12,0,1,1,0,0,0,3,0,2,20,-28.0837,113.5038,"20210513","npz6.18","Abrolhos","Y"
"npz6.18","2021-05_Abrolhos_BOSS","W",0,0,0,8,0,0,2,0,0,0,6,0,4,20,-28.0837,113.5038,"20210513","npz6.18","Abrolhos","Y"
"npz6.19","2021-05_Abrolhos_BOSS","E",0,0,0,6,0,0,7,0,0,0,3,0,4,20,-28.0463,113.5314,"20210511","npz6.19","Abrolhos","Y"
"npz6.19","2021-05_Abrolhos_BOSS","N",0,1,0,8,0,0,2,0,1,0,3,0,6,20,-28.0463,113.5314,"20210511","npz6.19","Abrolhos","Y"
"npz6.19","2021-05_Abrolhos_BOSS","S",0,0,0,6,0,0,7,0,0,0,3,0,3,19,-28.0463,113.5314,"20210511","npz6.19","Abrolhos","Y"
"npz6.19","2021-05_Abrolhos_BOSS","W",1,0,0,3,0,0,10,0,0,0,3,0,3,20,-28.0463,113.5314,"20210511","npz6.19","Abrolhos","Y"
"npz6.2","2021-05_Abrolhos_BOSS","E",0,0,0,0,0,4,0,0,0,0,12,0,4,20,-28.0862,113.3863,"20210513","npz6.2","Abrolhos","Y"
"npz6.2","2021-05_Abrolhos_BOSS","N",0,5,0,0,1,3,0,0,5,0,8,0,0,17,-28.0862,113.3863,"20210513","npz6.2","Abrolhos","Y"
"npz6.2","2021-05_Abrolhos_BOSS","S",0,0,1,0,1,6,0,0,0,0,12,0,0,20,-28.0862,113.3863,"20210513","npz6.2","Abrolhos","Y"
"npz6.2","2021-05_Abrolhos_BOSS","W",0,2,0,0,0,6,0,0,2,0,12,0,0,20,-28.0862,113.3863,"20210513","npz6.2","Abrolhos","Y"
"npz6.20","2021-05_Abrolhos_BOSS","E",0,0,0,13,0,0,2,0,0,0,5,0,0,20,-28.0462,113.4413,"20210511","npz6.20","Abrolhos","Y"
"npz6.20","2021-05_Abrolhos_BOSS","N",0,0,0,17,0,0,2,0,0,0,0,0,0,19,-28.0462,113.4413,"20210511","npz6.20","Abrolhos","Y"
"npz6.20","2021-05_Abrolhos_BOSS","S",0,0,0,13,0,0,1,0,0,0,6,0,0,20,-28.0462,113.4413,"20210511","npz6.20","Abrolhos","Y"
"npz6.20","2021-05_Abrolhos_BOSS","W",0,0,0,18,0,0,2,0,0,0,0,0,0,20,-28.0462,113.4413,"20210511","npz6.20","Abrolhos","Y"
"npz6.21","2021-05_Abrolhos_BOSS","E",0,0,0,0,0,0,0,0,0,0,0,0,19,19,-28.0737,113.4014,"20210511","npz6.21","Abrolhos","Y"
"npz6.21","2021-05_Abrolhos_BOSS","N",0,0,0,3,0,0,0,0,0,0,0,0,9,12,-28.0737,113.4014,"20210511","npz6.21","Abrolhos","Y"
"npz6.21","2021-05_Abrolhos_BOSS","S",0,0,0,1,0,0,0,0,0,0,0,0,19,20,-28.0737,113.4014,"20210511","npz6.21","Abrolhos","Y"
"npz6.21","2021-05_Abrolhos_BOSS","W",0,0,0,1,0,0,1,0,0,0,0,0,17,19,-28.0737,113.4014,"20210511","npz6.21","Abrolhos","Y"
"npz6.23","2021-05_Abrolhos_BOSS","E",0,0,0,0,0,0,0,0,0,0,0,0,17,17,-28.041,113.3362,"20210511","npz6.23","Abrolhos","Y"
"npz6.23","2021-05_Abrolhos_BOSS","N",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-28.041,113.3362,"20210511","npz6.23","Abrolhos","Y"
"npz6.23","2021-05_Abrolhos_BOSS","S",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-28.041,113.3362,"20210511","npz6.23","Abrolhos","Y"
"npz6.23","2021-05_Abrolhos_BOSS","W",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-28.041,113.3362,"20210511","npz6.23","Abrolhos","Y"
"npz6.24","2021-05_Abrolhos_BOSS","E",0,0,0,13,0,0,3,0,0,0,3,0,0,19,-28.0836,113.5114,"20210513","npz6.24","Abrolhos","Y"
"npz6.24","2021-05_Abrolhos_BOSS","S",0,0,0,18,0,0,0,0,0,0,2,0,0,20,-28.0836,113.5114,"20210513","npz6.24","Abrolhos","Y"
"npz6.24","2021-05_Abrolhos_BOSS","W",0,0,0,12,0,0,3,0,0,0,3,0,2,20,-28.0836,113.5114,"20210513","npz6.24","Abrolhos","Y"
"npz6.25","2021-05_Abrolhos_BOSS","E",0,0,0,14,0,0,0,0,0,0,1,0,5,20,-28.0362,113.3815,"20210511","npz6.25","Abrolhos","Y"
"npz6.25","2021-05_Abrolhos_BOSS","N",0,0,0,8,0,1,0,0,0,0,4,0,7,20,-28.0362,113.3815,"20210511","npz6.25","Abrolhos","Y"
"npz6.25","2021-05_Abrolhos_BOSS","S",0,0,0,16,0,0,0,0,0,0,0,0,4,20,-28.0362,113.3815,"20210511","npz6.25","Abrolhos","Y"
"npz6.25","2021-05_Abrolhos_BOSS","W",0,0,0,10,0,0,0,0,0,0,1,0,0,11,-28.0362,113.3815,"20210511","npz6.25","Abrolhos","Y"
"npz6.26","2021-05_Abrolhos_BOSS","E",0,0,0,0,0,0,14,0,0,0,6,0,0,20,-28.0487,113.4414,"20210511","npz6.26","Abrolhos","Y"
"npz6.26","2021-05_Abrolhos_BOSS","N",0,0,0,0,0,0,20,0,0,0,0,0,0,20,-28.0487,113.4414,"20210511","npz6.26","Abrolhos","Y"
"npz6.26","2021-05_Abrolhos_BOSS","S",0,0,0,0,0,0,19,0,0,0,0,0,1,20,-28.0487,113.4414,"20210511","npz6.26","Abrolhos","Y"
"npz6.26","2021-05_Abrolhos_BOSS","W",0,0,0,0,0,0,16,0,0,0,4,0,0,20,-28.0487,113.4414,"20210511","npz6.26","Abrolhos","Y"
"npz6.27","2021-05_Abrolhos_BOSS","E",0,0,0,0,0,0,0,0,0,0,0,0,20,20,-28.0688,113.2892,"20210513","npz6.27","Abrolhos","Y"
